"workerid","proliferate.condition","adjQuestion","competitorName","condition","contextID","contextVar","correctAnsQuestion","featureQuestion","notCompetitorName","numQuestion","object","response","rt","slide_number_in_experiment","targetName","utterance","error","speaker_cond"
1392,"list8","metal","table_wood_blue","material1_incorrect","tmb_twb_twg","tmb_twb_twg_2","no","material","table_wood_green","['2', '3']","","[3489, 'no']",NA,"22","table_metal_blue","",NA,"batch1"
1392,"list8","metal","table_wood_blue","material1_correct","tmb_twb_twbo","tmb_twb_twbo_2","yes","material","table_wood_brown_original","1","","[2212, 'yes']",NA,"23","table_metal_blue","",NA,"batch1"
1392,"list8","metal","spoon_wood_blue","material2_correct","swg_swb_smb","swg_swb_smb_2","yes","material","spoon_metal_blue","2","","[3725, 'yes']",NA,"24","spoon_wood_green","",NA,"batch1"
1392,"list8","metal","pitcher_glass_blue","material1_incorrect","pmb_pgb_pgg","pmb_pgb_pgg_2","no","material","pitcher_glass_green","['2', '3']","","[2374, 'no']",NA,"25","pitcher_metal_blue","",NA,"batch1"
1392,"list8","green","cup_metal_green","color1_incorrect","cpg_cmg_cmso","cpg_cmg_cmso_2","no","color","cup_metal_silver_original","['3', '4']","","[2455, 'no']",NA,"26","cup_plastic_green","",NA,"batch1"
1392,"list8","blue","plate_plastic_blue_original","color1_correct","ppb_ppbo_ppg","ppb_ppbo_ppg_1","yes","color","plate_plastic_green","2","","[2461, 'yes']",NA,"27","plate_paper_blue","",NA,"batch1"
1392,"list8","glass","bottle_plastic_green","material1_correct","bgg_bpg_bpb","bgg_bpg_bpb_2","yes","material","bottle_plastic_blue","1","","[3245, 'yes']",NA,"28","bottle_glass_green","",NA,"batch1"
1392,"list8","green","plate_paper_blue","color2_correct","ppbo_ppb_ppg","ppbo_ppb_ppg_2","yes","color","plate_paper_green","2","","[1927, 'yes']",NA,"29","plate_plastic_blue_original","",NA,"batch1"
1392,"list8","glass","bottle_glass_green","material2_correct","bpg_bgg_bgb","bpg_bgg_bgb_1","yes","material","bottle_glass_blue","3","","[3049, 'yes']",NA,"30","bottle_plastic_green","",NA,"batch1"
1392,"list8","blue","plate_plastic_blue_original","color1_incorrect","ppb_ppbo_ppp","ppb_ppbo_ppp_1","no","color","plate_plastic_pink","['3', '4']","","[1935, 'no']",NA,"31","plate_paper_blue","",NA,"batch1"
1392,"list8","glass","bottle_plastic_green","material1_incorrect","bgg_bpg_bpco","bgg_bpg_bpco_1","no","material","bottle_plastic_clear_original","['2', '3']","","[2214, 'no']",NA,"32","bottle_glass_green","",NA,"batch1"
1392,"list8","metal","pitcher_glass_blue","material1_correct","pmb_pgb_pgco","pmb_pgb_pgco_2","yes","material","pitcher_glass_clear_original","1","","[2122, 'yes']",NA,"33","pitcher_metal_blue","",NA,"batch1"
1392,"list8","purple","chair_metal_purple","color2_correct","cmg_cmp_cwp","cmg_cmp_cwp_1","yes","color","chair_wood_purple","3","","[1711, 'no']",NA,"34","chair_metal_green","",NA,"batch1"
1392,"list8","metal","chair_metal_green","material1_correct","cmp_cmg_cwg","cmp_cmg_cwg_2","yes","material","chair_wood_green","2","","[3600, 'yes']",NA,"35","chair_metal_purple","",NA,"batch1"
1392,"list8","paper","plate_paper_green","material1_incorrect","ppb_ppg_ppg","ppb_ppg_ppg_1","no","material","plate_plastic_green","['3', '4']","","[3828, 'no']",NA,"36","plate_paper_blue","",NA,"batch1"
1392,"list8","plastic","pitcher_plastic_blue","material2_incorrect","pmb_ppb_ppwo","pmb_ppb_ppwo_1","no","material","pitcher_plastic_white_original","['4', '5']","","[2911, 'no']",NA,"37","pitcher_metal_blue","",NA,"batch1"
1392,"list8","plastic","spoon_wood_blue","material2_incorrect","swg_swb_spb","swg_swb_spb_2","no","material","spoon_plastic_blue","['3', '4']","","[2435, 'yes']",NA,"38","spoon_wood_green","",NA,"batch1"
1392,"list8","blue","table_metal_blue","color2_correct","tmso_tmb_twb","tmso_tmb_twb_1","yes","color","table_wood_blue","3","","[1845, 'yes']",NA,"39","table_metal_silver_original","",NA,"batch1"
1392,"list8","green","table_metal_green","color2_incorrect","tmso_tmg_twg","tmso_tmg_twg_2","no","color","table_wood_green","['4', '5']","","[2230, 'no']",NA,"40","table_metal_silver_original","",NA,"batch1"
1392,"list8","rubber","boot_leather_black_original","material2_incorrect","blg_blbo_brbo","blg_blbo_brbo_2","no","material","boot_rubber_black_original","['3', '4']","","[3166, 'no']",NA,"41","boot_leather_green","",NA,"batch1"
1299,"list8","","","","","","","","","","Jennifer","Jennifer",0,"1","","bot_check",NA,"batch1"
1299,"list8","blue","box_wood_blue","color_correct","practice_1","","yes","color","box_wood_brown","2","","[2969, 'yes']",NA,"practice_trial","box_cardboard_blue","",NA,"batch1"
1299,"list8","plastic","ball_metal_red","material_incorrect","practice_2","","no","material","ball_plastic_red","4","","[3598, 'yes']",NA,"practice_trial","ball_metal_green","",NA,"batch1"
1299,"list8","metal","bowl_glass_blue","material_correct","practice_3","","yes","material","bowl_metal_blue","2","","[3577, 'yes']",NA,"practice_trial","bowl_glass_green","",NA,"batch1"
1299,"list8","blue","vase_glass_green","color_incorrect","practice_4","","no","color","vase_glass_blue","3","","[2823, 'no']",NA,"practice_trial","vase_wood_green","",NA,"batch1"
1299,"list8","green","bag_plastic_blue","color_incorrect","practice_5","","no","color","bag_plastic_green","4","","[2976, 'no']",NA,"practice_trial","bag_paper_blue","",NA,"batch1"
1299,"list8","wooden","door_steel_yellow","material_correct","practice_6","","yes","material","door_steel_red","1","","[3272, 'yes']",NA,"practice_trial","door_wood_yellow","",NA,"batch1"
1299,"list8","glass","bottle_glass_green","material2_incorrect","bpg_bgg_bgco","bpg_bgg_bgco_1","no","material","bottle_glass_clear_original","['4', '5']","","[2599, 'no']",NA,"11","bottle_plastic_green","",NA,"batch1"
1299,"list8","white","plate_paper_blue","color2_incorrect","ppbo_ppb_ppwo","ppbo_ppb_ppwo_2","no","color","plate_paper_white_original","['3', '4']","","[2312, 'no']",NA,"12","plate_plastic_blue_original","",NA,"batch1"
1299,"list8","blue","plate_plastic_blue_original","color1_incorrect","ppb_ppbo_ppp","ppb_ppbo_ppp_2","no","color","plate_plastic_pink","['3', '4']","","[2104, 'no']",NA,"13","plate_paper_blue","",NA,"batch1"
1299,"list8","green","chair_metal_purple","color1_incorrect","cmg_cmp_cpp","cmg_cmp_cpp_1","no","color","chair_plastic_purple","['2', '3']","","[2064, 'no']",NA,"14","chair_metal_green","",NA,"batch1"
1299,"list8","glass","bottle_plastic_green","material1_incorrect","bgg_bpg_bpco","bgg_bpg_bpco_2","no","material","bottle_plastic_clear_original","['2', '3']","","[2256, 'yes']",NA,"15","bottle_glass_green","",NA,"batch1"
1299,"list8","metal","chair_metal_green","material1_correct","cmp_cmg_cwg","cmp_cmg_cwg_2","yes","material","chair_wood_green","2","","[2816, 'yes']",NA,"16","chair_metal_purple","",NA,"batch1"
1299,"list8","glass","bottle_glass_green","material2_correct","bpg_bgg_bgb","bpg_bgg_bgb_2","yes","material","bottle_glass_blue","3","","[2880, 'yes']",NA,"17","bottle_plastic_green","",NA,"batch1"
1299,"list8","plastic","pitcher_plastic_blue","material2_correct","pmb_ppb_ppg","pmb_ppb_ppg_1","yes","material","pitcher_plastic_green","3","","[2752, 'yes']",NA,"18","pitcher_metal_blue","",NA,"batch1"
1299,"list8","green","cup_metal_green","color1_incorrect","cpg_cmg_cmso","cpg_cmg_cmso_2","no","color","cup_metal_silver_original","['3', '4']","","[2199, 'no']",NA,"19","cup_plastic_green","",NA,"batch1"
1299,"list8","green","chair_metal_green","color2_incorrect","cmp_cmg_cpg","cmp_cmg_cpg_1","no","color","chair_plastic_green","['4', '5']","","[1976, 'no']",NA,"20","chair_metal_purple","",NA,"batch1"
1299,"list8","green","table_metal_green","color2_incorrect","tmso_tmg_twg","tmso_tmg_twg_2","no","color","table_wood_green","['4', '5']","","[2056, 'no']",NA,"21","table_metal_silver_original","",NA,"batch1"
1299,"list8","metal","table_wood_blue","material1_incorrect","tmb_twb_twg","tmb_twb_twg_1","no","material","table_wood_green","['2', '3']","","[2398, 'no']",NA,"22","table_metal_blue","",NA,"batch1"
1299,"list8","green","jacket_leather_purple","color2_incorrect","jdp_jlp_jlg","jdp_jlp_jlg_1","no","color","jacket_leather_green","['3', '4']","","[2312, 'no']",NA,"23","jacket_denim_purple","",NA,"batch1"
1299,"list8","paper","plate_paper_green","material1_incorrect","ppb_ppg_ppg","ppb_ppg_ppg_2","no","material","plate_plastic_green","['3', '4']","","[2800, 'yes']",NA,"24","plate_paper_blue","",NA,"batch1"
1299,"list8","green","plate_paper_blue","color2_correct","ppbo_ppb_ppg","ppbo_ppb_ppg_1","yes","color","plate_paper_green","2","","[2224, 'yes']",NA,"25","plate_plastic_blue_original","",NA,"batch1"
1299,"list8","plastic","spoon_wood_blue","material2_incorrect","swg_swb_spb","swg_swb_spb_1","no","material","spoon_plastic_blue","['3', '4']","","[2768, 'no']",NA,"26","spoon_wood_green","",NA,"batch1"
1299,"list8","green","table_metal_blue","color1_incorrect","tmg_tmb_twb","tmg_tmb_twb_1","no","color","table_wood_blue","['2', '3']","","[2016, 'no']",NA,"27","table_metal_green","",NA,"batch1"
1299,"list8","blue","table_metal_blue","color2_correct","tmso_tmb_twb","tmso_tmb_twb_1","yes","color","table_wood_blue","3","","[2056, 'yes']",NA,"28","table_metal_silver_original","",NA,"batch1"
1299,"list8","metal","spoon_wood_blue","material2_correct","swg_swb_smb","swg_swb_smb_2","yes","material","spoon_metal_blue","2","","[2199, 'yes']",NA,"29","spoon_wood_green","",NA,"batch1"
1299,"list8","green","boot_leather_brown","color1_correct","blg_blb_brb","blg_blb_brb_2","yes","color","boot_rubber_brown","1","","[2073, 'yes']",NA,"30","boot_leather_green","",NA,"batch1"
1299,"list8","blue","table_metal_green","color1_correct","tmb_tmg_twg","tmb_tmg_twg_2","yes","color","table_wood_green","1","","[2007, 'yes']",NA,"31","table_metal_blue","",NA,"batch1"
1299,"list8","plastic","pitcher_plastic_blue","material2_incorrect","pmb_ppb_ppwo","pmb_ppb_ppwo_2","no","material","pitcher_plastic_white_original","['4', '5']","","[2424, 'no']",NA,"32","pitcher_metal_blue","",NA,"batch1"
1299,"list8","purple","chair_metal_purple","color2_correct","cmg_cmp_cwp","cmg_cmp_cwp_1","yes","color","chair_wood_purple","3","","[2248, 'yes']",NA,"33","chair_metal_green","",NA,"batch1"
1299,"list8","green","cup_metal_green","color1_correct","cpg_cmg_cmb","cpg_cmg_cmb_2","yes","color","cup_metal_blue","2","","[1951, 'yes']",NA,"34","cup_plastic_green","",NA,"batch1"
1299,"list8","metal","pitcher_glass_blue","material1_incorrect","pmb_pgb_pgg","pmb_pgb_pgg_1","no","material","pitcher_glass_green","['2', '3']","","[2752, 'no']",NA,"35","pitcher_metal_blue","",NA,"batch1"
1299,"list8","metal","pitcher_glass_blue","material1_correct","pmb_pgb_pgco","pmb_pgb_pgco_1","yes","material","pitcher_glass_clear_original","1","","[2775, 'yes']",NA,"36","pitcher_metal_blue","",NA,"batch1"
1299,"list8","metal","table_wood_blue","material1_correct","tmb_twb_twbo","tmb_twb_twbo_1","yes","material","table_wood_brown_original","1","","[2417, 'yes']",NA,"37","table_metal_blue","",NA,"batch1"
1299,"list8","glass","bottle_plastic_green","material1_correct","bgg_bpg_bpb","bgg_bpg_bpb_2","yes","material","bottle_plastic_blue","1","","[3942, 'yes']",NA,"38","bottle_glass_green","",NA,"batch1"
1299,"list8","rubber","boot_leather_black_original","material2_incorrect","blg_blbo_brbo","blg_blbo_brbo_2","no","material","boot_rubber_black_original","['3', '4']","","[3144, 'no']",NA,"39","boot_leather_green","",NA,"batch1"
1299,"list8","black","jacket_leather_purple","color2_correct","jdp_jlp_jlbo","jdp_jlp_jlbo_1","yes","color","jacket_leather_black_original","2","","[2143, 'yes']",NA,"40","jacket_denim_purple","",NA,"batch1"
1299,"list8","blue","plate_plastic_blue_original","color1_correct","ppb_ppbo_ppg","ppb_ppbo_ppg_2","yes","color","plate_plastic_green","2","","[1976, 'yes']",NA,"41","plate_paper_blue","",NA,"batch1"
1281,"list8","","","","","","","","","","Susan","susan",0,"1","","bot_check",NA,"batch1"
1281,"list8","blue","box_wood_blue","color_correct","practice_1","","yes","color","box_wood_brown","2","","[4044, 'yes']",NA,"practice_trial","box_cardboard_blue","",NA,"batch1"
1281,"list8","plastic","ball_metal_red","material_incorrect","practice_2","","no","material","ball_plastic_red","4","","[3638, 'yes']",NA,"practice_trial","ball_metal_green","",NA,"batch1"
1281,"list8","metal","bowl_glass_blue","material_correct","practice_3","","yes","material","bowl_metal_blue","2","","[3471, 'yes']",NA,"practice_trial","bowl_glass_green","",NA,"batch1"
1281,"list8","blue","vase_glass_green","color_incorrect","practice_4","","no","color","vase_glass_blue","3","","[2673, 'no']",NA,"practice_trial","vase_wood_green","",NA,"batch1"
1281,"list8","green","bag_plastic_blue","color_incorrect","practice_5","","no","color","bag_plastic_green","4","","[2532, 'no']",NA,"practice_trial","bag_paper_blue","",NA,"batch1"
1281,"list8","wooden","door_steel_yellow","material_correct","practice_6","","yes","material","door_steel_red","1","","[6006, 'yes']",NA,"practice_trial","door_wood_yellow","",NA,"batch1"
1281,"list8","glass","bottle_plastic_green","material1_correct","bgg_bpg_bpb","bgg_bpg_bpb_1","yes","material","bottle_plastic_blue","1","","[4315, 'yes']",NA,"11","bottle_glass_green","",NA,"batch1"
1281,"list8","black","jacket_leather_purple","color2_correct","jdp_jlp_jlbo","jdp_jlp_jlbo_2","yes","color","jacket_leather_black_original","2","","[3721, 'yes']",NA,"12","jacket_denim_purple","",NA,"batch1"
1281,"list8","metal","table_wood_blue","material1_correct","tmb_twb_twbo","tmb_twb_twbo_1","yes","material","table_wood_brown_original","1","","[2519, 'yes']",NA,"13","table_metal_blue","",NA,"batch1"
1281,"list8","metal","spoon_wood_blue","material2_correct","swg_swb_smb","swg_swb_smb_1","yes","material","spoon_metal_blue","2","","[2444, 'yes']",NA,"14","spoon_wood_green","",NA,"batch1"
1281,"list8","metal","pitcher_glass_blue","material1_correct","pmb_pgb_pgco","pmb_pgb_pgco_2","yes","material","pitcher_glass_clear_original","1","","[1896, 'yes']",NA,"15","pitcher_metal_blue","",NA,"batch1"
1281,"list8","purple","chair_metal_purple","color2_correct","cmg_cmp_cwp","cmg_cmp_cwp_2","yes","color","chair_wood_purple","3","","[3239, 'yes']",NA,"16","chair_metal_green","",NA,"batch1"
1281,"list8","plastic","spoon_wood_blue","material2_incorrect","swg_swb_spb","swg_swb_spb_2","no","material","spoon_plastic_blue","['3', '4']","","[4006, 'no']",NA,"17","spoon_wood_green","",NA,"batch1"
1281,"list8","green","table_metal_blue","color1_incorrect","tmg_tmb_twb","tmg_tmb_twb_1","no","color","table_wood_blue","['2', '3']","","[3046, 'no']",NA,"18","table_metal_green","",NA,"batch1"
1281,"list8","green","chair_metal_purple","color1_incorrect","cmg_cmp_cpp","cmg_cmp_cpp_1","no","color","chair_plastic_purple","['2', '3']","","[2261, 'no']",NA,"19","chair_metal_green","",NA,"batch1"
1281,"list8","green","jacket_leather_purple","color2_incorrect","jdp_jlp_jlg","jdp_jlp_jlg_1","no","color","jacket_leather_green","['3', '4']","","[1643, 'no']",NA,"20","jacket_denim_purple","",NA,"batch1"
1281,"list8","blue","table_metal_blue","color2_correct","tmso_tmb_twb","tmso_tmb_twb_2","yes","color","table_wood_blue","3","","[1725, 'yes']",NA,"21","table_metal_silver_original","",NA,"batch1"
1281,"list8","metal","chair_metal_green","material1_correct","cmp_cmg_cwg","cmp_cmg_cwg_2","yes","material","chair_wood_green","2","","[2720, 'yes']",NA,"22","chair_metal_purple","",NA,"batch1"
1281,"list8","green","cup_metal_green","color1_correct","cpg_cmg_cmb","cpg_cmg_cmb_2","yes","color","cup_metal_blue","2","","[2697, 'yes']",NA,"23","cup_plastic_green","",NA,"batch1"
1281,"list8","green","cup_metal_green","color1_incorrect","cpg_cmg_cmso","cpg_cmg_cmso_2","no","color","cup_metal_silver_original","['3', '4']","","[2495, 'no']",NA,"24","cup_plastic_green","",NA,"batch1"
1281,"list8","glass","bottle_glass_green","material2_correct","bpg_bgg_bgb","bpg_bgg_bgb_2","yes","material","bottle_glass_blue","3","","[2878, 'yes']",NA,"25","bottle_plastic_green","",NA,"batch1"
1281,"list8","green","table_metal_green","color2_incorrect","tmso_tmg_twg","tmso_tmg_twg_1","no","color","table_wood_green","['4', '5']","","[1985, 'no']",NA,"26","table_metal_silver_original","",NA,"batch1"
1281,"list8","green","boot_leather_brown","color1_correct","blg_blb_brb","blg_blb_brb_2","yes","color","boot_rubber_brown","1","","[2304, 'yes']",NA,"27","boot_leather_green","",NA,"batch1"
1281,"list8","metal","table_wood_blue","material1_incorrect","tmb_twb_twg","tmb_twb_twg_1","no","material","table_wood_green","['2', '3']","","[2450, 'no']",NA,"28","table_metal_blue","",NA,"batch1"
1281,"list8","blue","table_metal_green","color1_correct","tmb_tmg_twg","tmb_tmg_twg_2","yes","color","table_wood_green","1","","[1917, 'yes']",NA,"29","table_metal_blue","",NA,"batch1"
1281,"list8","green","chair_metal_green","color2_incorrect","cmp_cmg_cpg","cmp_cmg_cpg_1","no","color","chair_plastic_green","['4', '5']","","[2057, 'no']",NA,"30","chair_metal_purple","",NA,"batch1"
1281,"list8","paper","plate_paper_green","material1_incorrect","ppb_ppg_ppg","ppb_ppg_ppg_2","no","material","plate_plastic_green","['3', '4']","","[3047, 'no']",NA,"31","plate_paper_blue","",NA,"batch1"
1281,"list8","green","plate_paper_blue","color2_correct","ppbo_ppb_ppg","ppbo_ppb_ppg_1","yes","color","plate_paper_green","2","","[2121, 'yes']",NA,"32","plate_plastic_blue_original","",NA,"batch1"
1281,"list8","rubber","boot_leather_black_original","material2_incorrect","blg_blbo_brbo","blg_blbo_brbo_1","no","material","boot_rubber_black_original","['3', '4']","","[3435, 'no']",NA,"33","boot_leather_green","",NA,"batch1"
1281,"list8","metal","pitcher_glass_blue","material1_incorrect","pmb_pgb_pgg","pmb_pgb_pgg_2","no","material","pitcher_glass_green","['2', '3']","","[2354, 'no']",NA,"34","pitcher_metal_blue","",NA,"batch1"
1281,"list8","plastic","pitcher_plastic_blue","material2_incorrect","pmb_ppb_ppwo","pmb_ppb_ppwo_2","no","material","pitcher_plastic_white_original","['4', '5']","","[1826, 'no']",NA,"35","pitcher_metal_blue","",NA,"batch1"
1281,"list8","plastic","pitcher_plastic_blue","material2_correct","pmb_ppb_ppg","pmb_ppb_ppg_1","yes","material","pitcher_plastic_green","3","","[2477, 'yes']",NA,"36","pitcher_metal_blue","",NA,"batch1"
1281,"list8","blue","plate_plastic_blue_original","color1_incorrect","ppb_ppbo_ppp","ppb_ppbo_ppp_2","no","color","plate_plastic_pink","['3', '4']","","[1750, 'no']",NA,"37","plate_paper_blue","",NA,"batch1"
1281,"list8","white","plate_paper_blue","color2_incorrect","ppbo_ppb_ppwo","ppbo_ppb_ppwo_1","no","color","plate_paper_white_original","['3', '4']","","[2130, 'no']",NA,"38","plate_plastic_blue_original","",NA,"batch1"
1281,"list8","glass","bottle_plastic_green","material1_incorrect","bgg_bpg_bpco","bgg_bpg_bpco_1","no","material","bottle_plastic_clear_original","['2', '3']","","[3098, 'no']",NA,"39","bottle_glass_green","",NA,"batch1"
1281,"list8","glass","bottle_glass_green","material2_incorrect","bpg_bgg_bgco","bpg_bgg_bgco_2","no","material","bottle_glass_clear_original","['4', '5']","","[1794, 'no']",NA,"40","bottle_plastic_green","",NA,"batch1"
1281,"list8","blue","plate_plastic_blue_original","color1_correct","ppb_ppbo_ppg","ppb_ppbo_ppg_1","yes","color","plate_plastic_green","2","","[1776, 'yes']",NA,"41","plate_paper_blue","",NA,"batch1"
1152,"list8","","","","","","","","","","Mary","mary",0,"1","","bot_check",NA,"batch1"
1152,"list8","blue","box_wood_blue","color_correct","practice_1","","yes","color","box_wood_brown","2","","[3753, 'yes']",NA,"practice_trial","box_cardboard_blue","",NA,"batch1"
1152,"list8","plastic","ball_metal_red","material_incorrect","practice_2","","no","material","ball_plastic_red","4","","[5070, 'yes']",NA,"practice_trial","ball_metal_green","",NA,"batch1"
1152,"list8","metal","bowl_glass_blue","material_correct","practice_3","","yes","material","bowl_metal_blue","2","","[2680, 'yes']",NA,"practice_trial","bowl_glass_green","",NA,"batch1"
1152,"list8","blue","vase_glass_green","color_incorrect","practice_4","","no","color","vase_glass_blue","3","","[3728, 'no']",NA,"practice_trial","vase_wood_green","",NA,"batch1"
1152,"list8","green","bag_plastic_blue","color_incorrect","practice_5","","no","color","bag_plastic_green","4","","[3192, 'no']",NA,"practice_trial","bag_paper_blue","",NA,"batch1"
1152,"list8","wooden","door_steel_yellow","material_correct","practice_6","","yes","material","door_steel_red","1","","[4152, 'yes']",NA,"practice_trial","door_wood_yellow","",NA,"batch1"
1152,"list8","green","table_metal_blue","color1_incorrect","tmg_tmb_twb","tmg_tmb_twb_1","no","color","table_wood_blue","['2', '3']","","[2599, 'no']",NA,"11","table_metal_green","",NA,"batch1"
1152,"list8","paper","plate_paper_green","material1_incorrect","ppb_ppg_ppg","ppb_ppg_ppg_1","no","material","plate_plastic_green","['3', '4']","","[2896, 'no']",NA,"12","plate_paper_blue","",NA,"batch1"
1152,"list8","metal","table_wood_blue","material1_correct","tmb_twb_twbo","tmb_twb_twbo_2","yes","material","table_wood_brown_original","1","","[3160, 'yes']",NA,"13","table_metal_blue","",NA,"batch1"
1152,"list8","green","plate_paper_blue","color2_correct","ppbo_ppb_ppg","ppbo_ppb_ppg_1","yes","color","plate_paper_green","2","","[2248, 'yes']",NA,"14","plate_plastic_blue_original","",NA,"batch1"
1152,"list8","green","boot_leather_brown","color1_correct","blg_blb_brb","blg_blb_brb_2","yes","color","boot_rubber_brown","1","","[1880, 'yes']",NA,"15","boot_leather_green","",NA,"batch1"
1152,"list8","white","plate_paper_blue","color2_incorrect","ppbo_ppb_ppwo","ppbo_ppb_ppwo_1","no","color","plate_paper_white_original","['3', '4']","","[2400, 'no']",NA,"16","plate_plastic_blue_original","",NA,"batch1"
1152,"list8","black","jacket_leather_purple","color2_correct","jdp_jlp_jlbo","jdp_jlp_jlbo_2","yes","color","jacket_leather_black_original","2","","[2104, 'yes']",NA,"17","jacket_denim_purple","",NA,"batch1"
1152,"list8","metal","pitcher_glass_blue","material1_incorrect","pmb_pgb_pgg","pmb_pgb_pgg_2","no","material","pitcher_glass_green","['2', '3']","","[3288, 'no']",NA,"18","pitcher_metal_blue","",NA,"batch1"
1152,"list8","glass","bottle_glass_green","material2_correct","bpg_bgg_bgb","bpg_bgg_bgb_1","yes","material","bottle_glass_blue","3","","[2928, 'yes']",NA,"19","bottle_plastic_green","",NA,"batch1"
1152,"list8","blue","table_metal_green","color1_correct","tmb_tmg_twg","tmb_tmg_twg_1","yes","color","table_wood_green","1","","[2304, 'yes']",NA,"20","table_metal_blue","",NA,"batch1"
1152,"list8","plastic","spoon_wood_blue","material2_incorrect","swg_swb_spb","swg_swb_spb_2","no","material","spoon_plastic_blue","['3', '4']","","[2776, 'no']",NA,"21","spoon_wood_green","",NA,"batch1"
1152,"list8","metal","chair_metal_green","material1_correct","cmp_cmg_cwg","cmp_cmg_cwg_1","yes","material","chair_wood_green","2","","[2240, 'yes']",NA,"22","chair_metal_purple","",NA,"batch1"
1152,"list8","rubber","boot_leather_black_original","material2_incorrect","blg_blbo_brbo","blg_blbo_brbo_2","no","material","boot_rubber_black_original","['3', '4']","","[1688, 'yes']",NA,"23","boot_leather_green","",NA,"batch1"
1152,"list8","glass","bottle_plastic_green","material1_correct","bgg_bpg_bpb","bgg_bpg_bpb_2","yes","material","bottle_plastic_blue","1","","[2936, 'yes']",NA,"24","bottle_glass_green","",NA,"batch1"
1152,"list8","green","cup_metal_green","color1_correct","cpg_cmg_cmb","cpg_cmg_cmb_1","yes","color","cup_metal_blue","2","","[1856, 'yes']",NA,"25","cup_plastic_green","",NA,"batch1"
1152,"list8","glass","bottle_plastic_green","material1_incorrect","bgg_bpg_bpco","bgg_bpg_bpco_2","no","material","bottle_plastic_clear_original","['2', '3']","","[2248, 'no']",NA,"26","bottle_glass_green","",NA,"batch1"
1152,"list8","metal","table_wood_blue","material1_incorrect","tmb_twb_twg","tmb_twb_twg_1","no","material","table_wood_green","['2', '3']","","[1952, 'no']",NA,"27","table_metal_blue","",NA,"batch1"
1152,"list8","metal","pitcher_glass_blue","material1_correct","pmb_pgb_pgco","pmb_pgb_pgco_2","yes","material","pitcher_glass_clear_original","1","","[1784, 'yes']",NA,"28","pitcher_metal_blue","",NA,"batch1"
1152,"list8","glass","bottle_glass_green","material2_incorrect","bpg_bgg_bgco","bpg_bgg_bgco_2","no","material","bottle_glass_clear_original","['4', '5']","","[2888, 'no']",NA,"29","bottle_plastic_green","",NA,"batch1"
1152,"list8","green","chair_metal_green","color2_incorrect","cmp_cmg_cpg","cmp_cmg_cpg_2","no","color","chair_plastic_green","['4', '5']","","[3000, 'no']",NA,"30","chair_metal_purple","",NA,"batch1"
1152,"list8","green","jacket_leather_purple","color2_incorrect","jdp_jlp_jlg","jdp_jlp_jlg_2","no","color","jacket_leather_green","['3', '4']","","[1927, 'no']",NA,"31","jacket_denim_purple","",NA,"batch1"
1152,"list8","blue","plate_plastic_blue_original","color1_correct","ppb_ppbo_ppg","ppb_ppbo_ppg_2","yes","color","plate_plastic_green","2","","[1488, 'yes']",NA,"32","plate_paper_blue","",NA,"batch1"
1152,"list8","metal","spoon_wood_blue","material2_correct","swg_swb_smb","swg_swb_smb_2","yes","material","spoon_metal_blue","2","","[1600, 'yes']",NA,"33","spoon_wood_green","",NA,"batch1"
1152,"list8","purple","chair_metal_purple","color2_correct","cmg_cmp_cwp","cmg_cmp_cwp_2","yes","color","chair_wood_purple","3","","[2120, 'yes']",NA,"34","chair_metal_green","",NA,"batch1"
1152,"list8","plastic","pitcher_plastic_blue","material2_correct","pmb_ppb_ppg","pmb_ppb_ppg_2","yes","material","pitcher_plastic_green","3","","[1792, 'yes']",NA,"35","pitcher_metal_blue","",NA,"batch1"
1152,"list8","blue","plate_plastic_blue_original","color1_incorrect","ppb_ppbo_ppp","ppb_ppbo_ppp_1","no","color","plate_plastic_pink","['3', '4']","","[1784, 'no']",NA,"36","plate_paper_blue","",NA,"batch1"
1152,"list8","green","chair_metal_purple","color1_incorrect","cmg_cmp_cpp","cmg_cmp_cpp_2","no","color","chair_plastic_purple","['2', '3']","","[2144, 'no']",NA,"37","chair_metal_green","",NA,"batch1"
1152,"list8","plastic","pitcher_plastic_blue","material2_incorrect","pmb_ppb_ppwo","pmb_ppb_ppwo_2","no","material","pitcher_plastic_white_original","['4', '5']","","[2120, 'no']",NA,"38","pitcher_metal_blue","",NA,"batch1"
1152,"list8","blue","table_metal_blue","color2_correct","tmso_tmb_twb","tmso_tmb_twb_2","yes","color","table_wood_blue","3","","[2088, 'yes']",NA,"39","table_metal_silver_original","",NA,"batch1"
1152,"list8","green","table_metal_green","color2_incorrect","tmso_tmg_twg","tmso_tmg_twg_1","no","color","table_wood_green","['4', '5']","","[1776, 'no']",NA,"40","table_metal_silver_original","",NA,"batch1"
1152,"list8","green","cup_metal_green","color1_incorrect","cpg_cmg_cmso","cpg_cmg_cmso_1","no","color","cup_metal_silver_original","['3', '4']","","[1728, 'no']",NA,"41","cup_plastic_green","",NA,"batch1"
1322,"list8","","","","","","","","","","Susan","Susan",0,"1","","bot_check",NA,"batch1"
1322,"list8","blue","box_wood_blue","color_correct","practice_1","","yes","color","box_wood_brown","2","","[5732, 'yes']",NA,"practice_trial","box_cardboard_blue","",NA,"batch1"
