"","workerid","proliferate.condition","adjQuestion","competitorName","condition","contextID","contextVar","correctAnsQuestion","featureQuestion","notCompetitorName","numQuestion","object","rt","response","slide_number_in_experiment","targetobject","targetmaterial","targetcolor","targetoriginal","utterance","error","speaker_cond","number_matching","targetname","gaveRightAnswer"
"7444",1488,"list5","silver","table_metal_green","color1_correct","tmso_tmg_twg","tmso_tmg_twg_2","yes","color","table_wood_green","1","",2503,"yes","14","table","metal","silver","original","",NA,"batch1","yes","table_metal_silver_original",1
"7445",1488,"list5","metal","pitcher_plastic_blue","material1_correct","pmb_ppb_ppwo","pmb_ppb_ppwo_1","yes","material","pitcher_plastic_white_original","1","",7879,"yes","15","pitcher","metal","blue",NA,"",NA,"batch1","yes","pitcher_metal_blue",1
"7446",1488,"list5","leather","jacket_leather_purple","material2_incorrect","jdp_jlp_jlbo","jdp_jlp_jlbo_1","no","material","jacket_leather_black_original","['4', '5']","",5090,"no","16","jacket","denim","purple",NA,"",NA,"batch1","no","jacket_denim_purple",1
"7447",1488,"list5","leather","boot_leather_brown","material1_incorrect","blg_blb_brb","blg_blb_brb_1","no","material","boot_rubber_brown","['3', '4']","",6315,"no","17","boot","leather","green",NA,"",NA,"batch1","no","boot_leather_green",1
"7448",1488,"list5","clear","bottle_plastic_green","color2_correct","bgg_bpg_bpco","bgg_bpg_bpco_1","yes","color","bottle_plastic_clear_original","2","",4625,"yes","18","bottle","glass","green",NA,"",NA,"batch1","yes","bottle_glass_green",1
"7449",1488,"list5","blue","plate_paper_blue","color1_correct","ppbo_ppb_ppwo","ppbo_ppb_ppwo_2","yes","color","plate_paper_white_original","2","",3012,"yes","19","plate","plastic","blue","original","",NA,"batch1","yes","plate_plastic_blue_original",1
"7450",1488,"list5","wooden","chair_metal_purple","material2_incorrect","cmg_cmp_cwp","cmg_cmp_cwp_1","no","material","chair_wood_purple","['3', '4']","",6605,"no","20","chair","metal","green",NA,"",NA,"batch1","no","chair_metal_green",1
"7451",1488,"list5","plastic","plate_plastic_blue_original","material2_correct","ppb_ppbo_ppp","ppb_ppbo_ppp_1","yes","material","plate_plastic_pink","3","",7555,"no","21","plate","paper","blue",NA,"",NA,"batch1","yes","plate_paper_blue",0
"7452",1488,"list5","purple","chair_metal_green","color1_incorrect","cmp_cmg_cwg","cmp_cmg_cwg_2","no","color","chair_wood_green","['2', '3']","",4481,"no","22","chair","metal","purple",NA,"",NA,"batch1","no","chair_metal_purple",1
"7453",1488,"list5","wooden","table_metal_blue","material2_correct","tmg_tmb_twb","tmg_tmb_twb_1","yes","material","table_wood_blue","2","",5728,"yes","23","table","metal","green",NA,"",NA,"batch1","yes","table_metal_green",1
"7454",1488,"list5","blue","spoon_wood_blue","color2_incorrect","swg_swb_smb","swg_swb_smb_2","no","color","spoon_metal_blue","['4', '5']","",3035,"no","24","spoon","wood","green",NA,"",NA,"batch1","no","spoon_wood_green",1
"7455",1488,"list5","metal","table_metal_green","material1_incorrect","tmb_tmg_twg","tmb_tmg_twg_2","no","material","table_wood_green","['3', '4']","",5696,"no","25","table","metal","blue",NA,"",NA,"batch1","no","table_metal_blue",1
"7456",1488,"list5","purple","chair_metal_green","color1_correct","cmp_cmg_cpg","cmp_cmg_cpg_1","yes","color","chair_plastic_green","1","",2202,"yes","26","chair","metal","purple",NA,"",NA,"batch1","yes","chair_metal_purple",1
"7457",1488,"list5","blue","table_wood_blue","color1_incorrect","tmb_twb_twbo","tmb_twb_twbo_1","no","color","table_wood_brown_original","['3', '4']","",4564,"no","27","table","metal","blue",NA,"",NA,"batch1","no","table_metal_blue",1
"7458",1488,"list5","wooden","spoon_wood_blue","material1_correct","swg_swb_spb","swg_swb_spb_1","yes","material","spoon_plastic_blue","2","",3660,"yes","28","spoon","wood","green",NA,"",NA,"batch1","yes","spoon_wood_green",1
"7459",1488,"list5","leather","boot_leather_black_original","material1_correct","blg_blbo_brbo","blg_blbo_brbo_2","yes","material","boot_rubber_black_original","2","",4433,"yes","29","boot","leather","green",NA,"",NA,"batch1","yes","boot_leather_green",1
"7460",1488,"list5","metal","cup_metal_green","material2_correct","cpg_cmg_cmso","cpg_cmg_cmso_1","yes","material","cup_metal_silver_original","3","",3135,"yes","30","cup","plastic","green",NA,"",NA,"batch1","yes","cup_plastic_green",1
"7461",1488,"list5","blue","pitcher_glass_blue","color1_incorrect","pmb_pgb_pgco","pmb_pgb_pgco_1","no","color","pitcher_glass_clear_original","['3', '4']","",3992,"no","31","pitcher","metal","blue",NA,"",NA,"batch1","no","pitcher_metal_blue",1
"7462",1488,"list5","plastic","chair_metal_purple","material2_correct","cmg_cmp_cpp","cmg_cmp_cpp_2","yes","material","chair_plastic_purple","2","",5300,"yes","32","chair","metal","green",NA,"",NA,"batch1","yes","chair_metal_green",1
"7463",1488,"list5","purple","jacket_leather_purple","color1_correct","jdp_jlp_jlg","jdp_jlp_jlg_1","yes","color","jacket_leather_green","2","",3745,"yes","33","jacket","denim","purple",NA,"",NA,"batch1","yes","jacket_denim_purple",1
"7464",1488,"list5","green","pitcher_glass_blue","color2_correct","pmb_pgb_pgg","pmb_pgb_pgg_2","yes","color","pitcher_glass_green","2","",2575,"yes","34","pitcher","metal","blue",NA,"",NA,"batch1","yes","pitcher_metal_blue",1
"7465",1488,"list5","green","bottle_plastic_green","color1_incorrect","bgg_bpg_bpb","bgg_bpg_bpb_2","no","color","bottle_plastic_blue","['3', '4']","",2027,"no","35","bottle","glass","green",NA,"",NA,"batch1","no","bottle_glass_green",1
"7466",1488,"list5","green","plate_paper_green","color2_correct","ppb_ppg_ppg","ppb_ppg_ppg_1","yes","color","plate_plastic_green","3","",3825,"yes","36","plate","paper","blue",NA,"",NA,"batch1","yes","plate_paper_blue",1
"7467",1488,"list5","blue","bottle_glass_green","color2_incorrect","bpg_bgg_bgb","bpg_bgg_bgb_1","no","color","bottle_glass_blue","['3', '4']","",2836,"no","37","bottle","plastic","green",NA,"",NA,"batch1","no","bottle_plastic_green",1
"7468",1488,"list5","paper","plate_plastic_blue_original","material1_incorrect","ppb_ppbo_ppg","ppb_ppbo_ppg_2","no","material","plate_plastic_green","['2', '3']","",9764,"no","38","plate","paper","blue",NA,"",NA,"batch1","no","plate_paper_blue",1
"7469",1488,"list5","green","table_wood_blue","color2_correct","tmb_twb_twg","tmb_twb_twg_2","yes","color","table_wood_green","2","",2155,"yes","39","table","metal","blue",NA,"",NA,"batch1","yes","table_metal_blue",1
"7470",1488,"list5","plastic","cup_metal_green","material1_incorrect","cpg_cmg_cmb","cpg_cmg_cmb_2","no","material","cup_metal_blue","['2', '3']","",2890,"no","40","cup","plastic","green",NA,"",NA,"batch1","no","cup_plastic_green",1
"7471",1488,"list5","paper","plate_paper_blue","material2_incorrect","ppbo_ppb_ppg","ppbo_ppb_ppg_2","no","material","plate_paper_green","['4', '5']","",6738,"no","41","plate","plastic","blue","original","",NA,"batch1","no","plate_plastic_blue_original",1
"7472",1263,"list5","blue","plate_paper_blue","color1_correct","ppbo_ppb_ppwo","ppbo_ppb_ppwo_2","yes","color","plate_paper_white_original","2","",2524,"yes","11","plate","plastic","blue","original","",NA,"batch1","yes","plate_plastic_blue_original",1
"7473",1263,"list5","purple","jacket_leather_purple","color1_correct","jdp_jlp_jlg","jdp_jlp_jlg_2","yes","color","jacket_leather_green","2","",2513,"yes","12","jacket","denim","purple",NA,"",NA,"batch1","yes","jacket_denim_purple",1
"7474",1263,"list5","blue","pitcher_glass_blue","color1_incorrect","pmb_pgb_pgco","pmb_pgb_pgco_1","no","color","pitcher_glass_clear_original","['3', '4']","",2223,"yes","13","pitcher","metal","blue",NA,"",NA,"batch1","no","pitcher_metal_blue",0
"7475",1263,"list5","leather","boot_leather_black_original","material1_correct","blg_blbo_brbo","blg_blbo_brbo_1","yes","material","boot_rubber_black_original","2","",4081,"yes","14","boot","leather","green",NA,"",NA,"batch1","yes","boot_leather_green",1
"7476",1263,"list5","metal","table_metal_green","material1_incorrect","tmb_tmg_twg","tmb_tmg_twg_2","no","material","table_wood_green","['3', '4']","",2575,"yes","15","table","metal","blue",NA,"",NA,"batch1","no","table_metal_blue",0
"7477",1263,"list5","plastic","plate_plastic_blue_original","material2_correct","ppb_ppbo_ppp","ppb_ppbo_ppp_1","yes","material","plate_plastic_pink","3","",5297,"yes","16","plate","paper","blue",NA,"",NA,"batch1","yes","plate_paper_blue",1
"7478",1263,"list5","blue","bottle_glass_green","color2_incorrect","bpg_bgg_bgb","bpg_bgg_bgb_2","no","color","bottle_glass_blue","['3', '4']","",3279,"no","17","bottle","plastic","green",NA,"",NA,"batch1","no","bottle_plastic_green",1
"7479",1263,"list5","green","pitcher_plastic_blue","color2_incorrect","pmb_ppb_ppg","pmb_ppb_ppg_1","no","color","pitcher_plastic_green","['3', '4']","",2608,"no","18","pitcher","metal","blue",NA,"",NA,"batch1","no","pitcher_metal_blue",1
"7480",1263,"list5","green","plate_paper_green","color2_correct","ppb_ppg_ppg","ppb_ppg_ppg_2","yes","color","plate_plastic_green","3","",2065,"yes","19","plate","paper","blue",NA,"",NA,"batch1","yes","plate_paper_blue",1
"7481",1263,"list5","paper","plate_paper_blue","material2_incorrect","ppbo_ppb_ppg","ppbo_ppb_ppg_1","no","material","plate_paper_green","['4', '5']","",2655,"no","20","plate","plastic","blue","original","",NA,"batch1","no","plate_plastic_blue_original",1
"7482",1263,"list5","purple","chair_metal_green","color1_incorrect","cmp_cmg_cwg","cmp_cmg_cwg_1","no","color","chair_wood_green","['2', '3']","",2496,"no","21","chair","metal","purple",NA,"",NA,"batch1","no","chair_metal_purple",1
"7483",1263,"list5","metal","cup_metal_green","material2_correct","cpg_cmg_cmso","cpg_cmg_cmso_1","yes","material","cup_metal_silver_original","3","",3216,"yes","22","cup","plastic","green",NA,"",NA,"batch1","yes","cup_plastic_green",1
"7484",1263,"list5","green","bottle_plastic_green","color1_incorrect","bgg_bpg_bpb","bgg_bpg_bpb_2","no","color","bottle_plastic_blue","['3', '4']","",2417,"no","23","bottle","glass","green",NA,"",NA,"batch1","no","bottle_glass_green",1
"7485",1263,"list5","wooden","chair_metal_purple","material2_incorrect","cmg_cmp_cwp","cmg_cmp_cwp_1","no","material","chair_wood_purple","['3', '4']","",3471,"no","24","chair","metal","green",NA,"",NA,"batch1","no","chair_metal_green",1
"7486",1263,"list5","wooden","table_metal_blue","material2_correct","tmg_tmb_twb","tmg_tmb_twb_1","yes","material","table_wood_blue","2","",2528,"yes","25","table","metal","green",NA,"",NA,"batch1","yes","table_metal_green",1
"7487",1263,"list5","metal","pitcher_plastic_blue","material1_correct","pmb_ppb_ppwo","pmb_ppb_ppwo_1","yes","material","pitcher_plastic_white_original","1","",3417,"yes","26","pitcher","metal","blue",NA,"",NA,"batch1","yes","pitcher_metal_blue",1
"7488",1263,"list5","wooden","table_metal_blue","material2_incorrect","tmso_tmb_twb","tmso_tmb_twb_2","no","material","table_wood_blue","['3', '4']","",2880,"no","27","table","metal","silver","original","",NA,"batch1","no","table_metal_silver_original",1
"7489",1263,"list5","green","table_wood_blue","color2_correct","tmb_twb_twg","tmb_twb_twg_2","yes","color","table_wood_green","2","",2560,"yes","28","table","metal","blue",NA,"",NA,"batch1","yes","table_metal_blue",1
"7490",1263,"list5","leather","boot_leather_brown","material1_incorrect","blg_blb_brb","blg_blb_brb_1","no","material","boot_rubber_brown","['3', '4']","",4128,"yes","29","boot","leather","green",NA,"",NA,"batch1","no","boot_leather_green",0
"7491",1263,"list5","plastic","chair_metal_purple","material2_correct","cmg_cmp_cpp","cmg_cmp_cpp_1","yes","material","chair_plastic_purple","2","",3759,"yes","30","chair","metal","green",NA,"",NA,"batch1","yes","chair_metal_green",1
"7492",1263,"list5","plastic","bottle_glass_green","material1_correct","bpg_bgg_bgco","bpg_bgg_bgco_2","yes","material","bottle_glass_clear_original","1","",3343,"yes","31","bottle","plastic","green",NA,"",NA,"batch1","yes","bottle_plastic_green",1
"7493",1263,"list5","blue","table_wood_blue","color1_incorrect","tmb_twb_twbo","tmb_twb_twbo_1","no","color","table_wood_brown_original","['3', '4']","",3855,"no","32","table","metal","blue",NA,"",NA,"batch1","no","table_metal_blue",1
"7494",1263,"list5","blue","spoon_wood_blue","color2_incorrect","swg_swb_smb","swg_swb_smb_2","no","color","spoon_metal_blue","['4', '5']","",3119,"no","33","spoon","wood","green",NA,"",NA,"batch1","no","spoon_wood_green",1
"7495",1263,"list5","green","pitcher_glass_blue","color2_correct","pmb_pgb_pgg","pmb_pgb_pgg_1","yes","color","pitcher_glass_green","2","",1824,"yes","34","pitcher","metal","blue",NA,"",NA,"batch1","yes","pitcher_metal_blue",1
"7496",1263,"list5","paper","plate_plastic_blue_original","material1_incorrect","ppb_ppbo_ppg","ppb_ppbo_ppg_1","no","material","plate_plastic_green","['2', '3']","",4672,"no","35","plate","paper","blue",NA,"",NA,"batch1","no","plate_paper_blue",1
"7497",1263,"list5","wooden","spoon_wood_blue","material1_correct","swg_swb_spb","swg_swb_spb_1","yes","material","spoon_plastic_blue","2","",3519,"yes","36","spoon","wood","green",NA,"",NA,"batch1","yes","spoon_wood_green",1
"7498",1263,"list5","silver","table_metal_green","color1_correct","tmso_tmg_twg","tmso_tmg_twg_2","yes","color","table_wood_green","1","",2255,"yes","37","table","metal","silver","original","",NA,"batch1","yes","table_metal_silver_original",1
"7499",1263,"list5","leather","jacket_leather_purple","material2_incorrect","jdp_jlp_jlbo","jdp_jlp_jlbo_2","no","material","jacket_leather_black_original","['4', '5']","",4097,"yes","38","jacket","denim","purple",NA,"",NA,"batch1","no","jacket_denim_purple",0
"7500",1263,"list5","plastic","cup_metal_green","material1_incorrect","cpg_cmg_cmb","cpg_cmg_cmb_1","no","material","cup_metal_blue","['2', '3']","",3727,"no","39","cup","plastic","green",NA,"",NA,"batch1","no","cup_plastic_green",1
"7501",1263,"list5","purple","chair_metal_green","color1_correct","cmp_cmg_cpg","cmp_cmg_cpg_2","yes","color","chair_plastic_green","1","",2576,"yes","40","chair","metal","purple",NA,"",NA,"batch1","yes","chair_metal_purple",1
"7502",1263,"list5","clear","bottle_plastic_green","color2_correct","bgg_bpg_bpco","bgg_bpg_bpco_2","yes","color","bottle_plastic_clear_original","2","",4367,"yes","41","bottle","glass","green",NA,"",NA,"batch1","yes","bottle_glass_green",1
"7503",1564,"list5","metal","cup_metal_green","material2_correct","cpg_cmg_cmso","cpg_cmg_cmso_2","yes","material","cup_metal_silver_original","3","",4786,"yes","11","cup","plastic","green",NA,"",NA,"batch1","yes","cup_plastic_green",1
"7504",1564,"list5","leather","jacket_leather_purple","material2_incorrect","jdp_jlp_jlbo","jdp_jlp_jlbo_2","no","material","jacket_leather_black_original","['4', '5']","",4750,"no","12","jacket","denim","purple",NA,"",NA,"batch1","no","jacket_denim_purple",1
"7505",1564,"list5","purple","chair_metal_green","color1_correct","cmp_cmg_cpg","cmp_cmg_cpg_2","yes","color","chair_plastic_green","1","",4845,"yes","13","chair","metal","purple",NA,"",NA,"batch1","yes","chair_metal_purple",1
"7506",1564,"list5","blue","table_wood_blue","color1_incorrect","tmb_twb_twbo","tmb_twb_twbo_1","no","color","table_wood_brown_original","['3', '4']","",3986,"no","14","table","metal","blue",NA,"",NA,"batch1","no","table_metal_blue",1
"7507",1564,"list5","wooden","table_metal_blue","material2_correct","tmg_tmb_twb","tmg_tmb_twb_1","yes","material","table_wood_blue","2","",4177,"yes","15","table","metal","green",NA,"",NA,"batch1","yes","table_metal_green",1
"7508",1564,"list5","paper","plate_plastic_blue_original","material1_incorrect","ppb_ppbo_ppg","ppb_ppbo_ppg_2","no","material","plate_plastic_green","['2', '3']","",5509,"no","16","plate","paper","blue",NA,"",NA,"batch1","no","plate_paper_blue",1
"7509",1564,"list5","green","pitcher_plastic_blue","color2_incorrect","pmb_ppb_ppg","pmb_ppb_ppg_2","no","color","pitcher_plastic_green","['3', '4']","",3119,"no","17","pitcher","metal","blue",NA,"",NA,"batch1","no","pitcher_metal_blue",1
"7510",1564,"list5","blue","spoon_wood_blue","color2_incorrect","swg_swb_smb","swg_swb_smb_1","no","color","spoon_metal_blue","['4', '5']","",3791,"no","18","spoon","wood","green",NA,"",NA,"batch1","no","spoon_wood_green",1
"7511",1564,"list5","purple","jacket_leather_purple","color1_correct","jdp_jlp_jlg","jdp_jlp_jlg_1","yes","color","jacket_leather_green","2","",4713,"yes","19","jacket","denim","purple",NA,"",NA,"batch1","yes","jacket_denim_purple",1
"7512",1564,"list5","green","bottle_plastic_green","color1_incorrect","bgg_bpg_bpb","bgg_bpg_bpb_1","no","color","bottle_plastic_blue","['3', '4']","",5392,"no","20","bottle","glass","green",NA,"",NA,"batch1","no","bottle_glass_green",1
"7513",1564,"list5","green","table_wood_blue","color2_correct","tmb_twb_twg","tmb_twb_twg_1","yes","color","table_wood_green","2","",3847,"no","21","table","metal","blue",NA,"",NA,"batch1","yes","table_metal_blue",0
"7514",1564,"list5","blue","plate_paper_blue","color1_correct","ppbo_ppb_ppwo","ppbo_ppb_ppwo_1","yes","color","plate_paper_white_original","2","",3693,"no","22","plate","plastic","blue","original","",NA,"batch1","yes","plate_plastic_blue_original",0
"7515",1564,"list5","blue","bottle_glass_green","color2_incorrect","bpg_bgg_bgb","bpg_bgg_bgb_2","no","color","bottle_glass_blue","['3', '4']","",3118,"no","23","bottle","plastic","green",NA,"",NA,"batch1","no","bottle_plastic_green",1
"7516",1564,"list5","metal","table_metal_green","material1_incorrect","tmb_tmg_twg","tmb_tmg_twg_1","no","material","table_wood_green","['3', '4']","",3761,"no","24","table","metal","blue",NA,"",NA,"batch1","no","table_metal_blue",1
"7517",1564,"list5","green","pitcher_glass_blue","color2_correct","pmb_pgb_pgg","pmb_pgb_pgg_2","yes","color","pitcher_glass_green","2","",3632,"yes","25","pitcher","metal","blue",NA,"",NA,"batch1","yes","pitcher_metal_blue",1
"7518",1564,"list5","clear","bottle_plastic_green","color2_correct","bgg_bpg_bpco","bgg_bpg_bpco_1","yes","color","bottle_plastic_clear_original","2","",9342,"no","26","bottle","glass","green",NA,"",NA,"batch1","yes","bottle_glass_green",0
"7519",1564,"list5","wooden","table_metal_blue","material2_incorrect","tmso_tmb_twb","tmso_tmb_twb_2","no","material","table_wood_blue","['3', '4']","",54709,"no","27","table","metal","silver","original","",NA,"batch1","no","table_metal_silver_original",1
"7520",1564,"list5","leather","boot_leather_black_original","material1_correct","blg_blbo_brbo","blg_blbo_brbo_2","yes","material","boot_rubber_black_original","2","",19138,"no","28","boot","leather","green",NA,"",NA,"batch1","yes","boot_leather_green",0
"7521",1564,"list5","green","plate_paper_green","color2_correct","ppb_ppg_ppg","ppb_ppg_ppg_2","yes","color","plate_plastic_green","3","",96630,"yes","29","plate","paper","blue",NA,"",NA,"batch1","yes","plate_paper_blue",1
"7522",1564,"list5","plastic","chair_metal_purple","material2_correct","cmg_cmp_cpp","cmg_cmp_cpp_2","yes","material","chair_plastic_purple","2","",11008,"no","30","chair","metal","green",NA,"",NA,"batch1","yes","chair_metal_green",0
"7523",1564,"list5","paper","plate_paper_blue","material2_incorrect","ppbo_ppb_ppg","ppbo_ppb_ppg_2","no","material","plate_paper_green","['4', '5']","",25397,"yes","31","plate","plastic","blue","original","",NA,"batch1","no","plate_plastic_blue_original",0
"7524",1564,"list5","wooden","spoon_wood_blue","material1_correct","swg_swb_spb","swg_swb_spb_2","yes","material","spoon_plastic_blue","2","",2799,"no","32","spoon","wood","green",NA,"",NA,"batch1","yes","spoon_wood_green",0
"7525",1564,"list5","plastic","cup_metal_green","material1_incorrect","cpg_cmg_cmb","cpg_cmg_cmb_1","no","material","cup_metal_blue","['2', '3']","",2057,"yes","33","cup","plastic","green",NA,"",NA,"batch1","no","cup_plastic_green",0
"7526",1564,"list5","wooden","chair_metal_purple","material2_incorrect","cmg_cmp_cwp","cmg_cmp_cwp_1","no","material","chair_wood_purple","['3', '4']","",1481,"no","34","chair","metal","green",NA,"",NA,"batch1","no","chair_metal_green",1
"7527",1564,"list5","purple","chair_metal_green","color1_incorrect","cmp_cmg_cwg","cmp_cmg_cwg_1","no","color","chair_wood_green","['2', '3']","",1480,"no","35","chair","metal","purple",NA,"",NA,"batch1","no","chair_metal_purple",1
"7528",1564,"list5","metal","pitcher_plastic_blue","material1_correct","pmb_ppb_ppwo","pmb_ppb_ppwo_1","yes","material","pitcher_plastic_white_original","1","",3022,"no","36","pitcher","metal","blue",NA,"",NA,"batch1","yes","pitcher_metal_blue",0
"7529",1564,"list5","blue","pitcher_glass_blue","color1_incorrect","pmb_pgb_pgco","pmb_pgb_pgco_2","no","color","pitcher_glass_clear_original","['3', '4']","",1655,"yes","37","pitcher","metal","blue",NA,"",NA,"batch1","no","pitcher_metal_blue",0
"7530",1564,"list5","silver","table_metal_green","color1_correct","tmso_tmg_twg","tmso_tmg_twg_2","yes","color","table_wood_green","1","",1892,"no","38","table","metal","silver","original","",NA,"batch1","yes","table_metal_silver_original",0
"7531",1564,"list5","plastic","plate_plastic_blue_original","material2_correct","ppb_ppbo_ppp","ppb_ppbo_ppp_1","yes","material","plate_plastic_pink","3","",911,"yes","39","plate","paper","blue",NA,"",NA,"batch1","yes","plate_paper_blue",1
"7532",1564,"list5","leather","boot_leather_brown","material1_incorrect","blg_blb_brb","blg_blb_brb_2","no","material","boot_rubber_brown","['3', '4']","",1303,"yes","40","boot","leather","green",NA,"",NA,"batch1","no","boot_leather_green",0
"7533",1564,"list5","plastic","bottle_glass_green","material1_correct","bpg_bgg_bgco","bpg_bgg_bgco_2","yes","material","bottle_glass_clear_original","1","",1742,"yes","41","bottle","plastic","green",NA,"",NA,"batch1","yes","bottle_plastic_green",1
"7534",1558,"list5","leather","jacket_leather_purple","material2_incorrect","jdp_jlp_jlbo","jdp_jlp_jlbo_1","no","material","jacket_leather_black_original","['4', '5']","",3327,"no","11","jacket","denim","purple",NA,"",NA,"batch1","no","jacket_denim_purple",1
"7535",1558,"list5","blue","pitcher_glass_blue","color1_incorrect","pmb_pgb_pgco","pmb_pgb_pgco_1","no","color","pitcher_glass_clear_original","['3', '4']","",2872,"no","12","pitcher","metal","blue",NA,"",NA,"batch1","no","pitcher_metal_blue",1
"7536",1558,"list5","leather","boot_leather_black_original","material1_correct","blg_blbo_brbo","blg_blbo_brbo_1","yes","material","boot_rubber_black_original","2","",2840,"yes","13","boot","leather","green",NA,"",NA,"batch1","yes","boot_leather_green",1
"7537",1558,"list5","blue","table_wood_blue","color1_incorrect","tmb_twb_twbo","tmb_twb_twbo_1","no","color","table_wood_brown_original","['3', '4']","",2592,"no","14","table","metal","blue",NA,"",NA,"batch1","no","table_metal_blue",1
"7538",1558,"list5","green","pitcher_plastic_blue","color2_incorrect","pmb_ppb_ppg","pmb_ppb_ppg_1","no","color","pitcher_plastic_green","['3', '4']","",2440,"no","15","pitcher","metal","blue",NA,"",NA,"batch1","no","pitcher_metal_blue",1
"7539",1558,"list5","plastic","plate_plastic_blue_original","material2_correct","ppb_ppbo_ppp","ppb_ppbo_ppp_1","yes","material","plate_plastic_pink","3","",3472,"yes","16","plate","paper","blue",NA,"",NA,"batch1","yes","plate_paper_blue",1
"7540",1558,"list5","silver","table_metal_green","color1_correct","tmso_tmg_twg","tmso_tmg_twg_2","yes","color","table_wood_green","1","",4080,"yes","17","table","metal","silver","original","",NA,"batch1","yes","table_metal_silver_original",1
"7541",1558,"list5","green","table_wood_blue","color2_correct","tmb_twb_twg","tmb_twb_twg_1","yes","color","table_wood_green","2","",2744,"no","18","table","metal","blue",NA,"",NA,"batch1","yes","table_metal_blue",0
"7542",1558,"list5","paper","plate_plastic_blue_original","material1_incorrect","ppb_ppbo_ppg","ppb_ppbo_ppg_2","no","material","plate_plastic_green","['2', '3']","",2848,"yes","19","plate","paper","blue",NA,"",NA,"batch1","no","plate_paper_blue",0
"7543",1558,"list5","purple","chair_metal_green","color1_correct","cmp_cmg_cpg","cmp_cmg_cpg_1","yes","color","chair_plastic_green","1","",5424,"no","20","chair","metal","purple",NA,"",NA,"batch1","yes","chair_metal_purple",0
"7544",1558,"list5","blue","bottle_glass_green","color2_incorrect","bpg_bgg_bgb","bpg_bgg_bgb_1","no","color","bottle_glass_blue","['3', '4']","",6080,"no","21","bottle","plastic","green",NA,"",NA,"batch1","no","bottle_plastic_green",1
"7545",1558,"list5","purple","jacket_leather_purple","color1_correct","jdp_jlp_jlg","jdp_jlp_jlg_1","yes","color","jacket_leather_green","2","",5344,"yes","22","jacket","denim","purple",NA,"",NA,"batch1","yes","jacket_denim_purple",1
"7546",1558,"list5","paper","plate_paper_blue","material2_incorrect","ppbo_ppb_ppg","ppbo_ppb_ppg_2","no","material","plate_paper_green","['4', '5']","",5536,"yes","23","plate","plastic","blue","original","",NA,"batch1","no","plate_plastic_blue_original",0
"7547",1558,"list5","metal","pitcher_plastic_blue","material1_correct","pmb_ppb_ppwo","pmb_ppb_ppwo_2","yes","material","pitcher_plastic_white_original","1","",2368,"yes","24","pitcher","metal","blue",NA,"",NA,"batch1","yes","pitcher_metal_blue",1
"7548",1558,"list5","plastic","chair_metal_purple","material2_correct","cmg_cmp_cpp","cmg_cmp_cpp_2","yes","material","chair_plastic_purple","2","",4191,"no","25","chair","metal","green",NA,"",NA,"batch1","yes","chair_metal_green",0
"7549",1558,"list5","metal","table_metal_green","material1_incorrect","tmb_tmg_twg","tmb_tmg_twg_1","no","material","table_wood_green","['3', '4']","",2072,"yes","26","table","metal","blue",NA,"",NA,"batch1","no","table_metal_blue",0
"7550",1558,"list5","green","bottle_plastic_green","color1_incorrect","bgg_bpg_bpb","bgg_bpg_bpb_2","no","color","bottle_plastic_blue","['3', '4']","",2888,"no","27","bottle","glass","green",NA,"",NA,"batch1","no","bottle_glass_green",1
"7551",1558,"list5","wooden","chair_metal_purple","material2_incorrect","cmg_cmp_cwp","cmg_cmp_cwp_2","no","material","chair_wood_purple","['3', '4']","",7159,"yes","28","chair","metal","green",NA,"",NA,"batch1","no","chair_metal_green",0
"7552",1558,"list5","plastic","cup_metal_green","material1_incorrect","cpg_cmg_cmb","cpg_cmg_cmb_2","no","material","cup_metal_blue","['2', '3']","",3695,"no","29","cup","plastic","green",NA,"",NA,"batch1","no","cup_plastic_green",1
"7553",1558,"list5","blue","plate_paper_blue","color1_correct","ppbo_ppb_ppwo","ppbo_ppb_ppwo_1","yes","color","plate_paper_white_original","2","",2615,"yes","30","plate","plastic","blue","original","",NA,"batch1","yes","plate_plastic_blue_original",1
"7554",1558,"list5","green","pitcher_glass_blue","color2_correct","pmb_pgb_pgg","pmb_pgb_pgg_1","yes","color","pitcher_glass_green","2","",3088,"yes","31","pitcher","metal","blue",NA,"",NA,"batch1","yes","pitcher_metal_blue",1
"7555",1558,"list5","blue","spoon_wood_blue","color2_incorrect","swg_swb_smb","swg_swb_smb_2","no","color","spoon_metal_blue","['4', '5']","",5007,"no","32","spoon","wood","green",NA,"",NA,"batch1","no","spoon_wood_green",1
"7556",1558,"list5","metal","cup_metal_green","material2_correct","cpg_cmg_cmso","cpg_cmg_cmso_2","yes","material","cup_metal_silver_original","3","",4448,"no","33","cup","plastic","green",NA,"",NA,"batch1","yes","cup_plastic_green",0
"7557",1558,"list5","wooden","table_metal_blue","material2_incorrect","tmso_tmb_twb","tmso_tmb_twb_1","no","material","table_wood_blue","['3', '4']","",2616,"yes","34","table","metal","silver","original","",NA,"batch1","no","table_metal_silver_original",0
"7558",1558,"list5","clear","bottle_plastic_green","color2_correct","bgg_bpg_bpco","bgg_bpg_bpco_1","yes","color","bottle_plastic_clear_original","2","",4216,"yes","35","bottle","glass","green",NA,"",NA,"batch1","yes","bottle_glass_green",1
