"","feature_matching","feature_type","rt","response","correct_color","slide_number_in_experiment","feature","correct_material","workerid","Answer.time_in_minutes","label","item","speaker_cond","gaveRightAnswer","id"
"1794","'yes'","color",784,"'yes'","['green']","88","['green']","['plastic']",61,3.79815,"plate_plastic_green","['plate']","list3",1,5020
"1795","'yes'","material",959,"'yes'","['green']","10","['plastic']","['plastic']",62,2.53188333333333,"bag_plastic_green","['bag']","list3",1,5023
"1796","'yes'","material",927,"'yes'","['purple']","12","['denim']","['denim']",62,2.53188333333333,"jacket_denim_purple","['jacket']","list3",1,5025
"1797","'yes'","material",936,"'yes'","['green']","13","['metal']","['metal']",62,2.53188333333333,"table_metal_green","['table']","list3",1,5026
"1798","'yes'","color",919,"'yes'","['green']","15","['green']","['leather']",62,2.53188333333333,"boot_leather_green","['boot']","list3",1,5028
"1799","'yes'","color",800,"'yes'","['blue']","22","['blue']","['plastic']",62,2.53188333333333,"bottle_plastic_blue","['bottle']","list3",1,5035
"1800","'yes'","color",769,"'yes'","['white']","25","['white']","['plastic']",62,2.53188333333333,"pitcher_plastic_original","['pitcher']","list3",1,5038
"1801","'yes'","material",919,"'yes'","['green']","27","['plastic']","['plastic']",62,2.53188333333333,"cup_plastic_green","['cup']","list3",1,5040
"1802","'yes'","material",712,"'yes'","['blue']","29","['paper']","['paper']",62,2.53188333333333,"bag_paper_blue","['bag']","list3",1,5042
"1803","'yes'","color",656,"'yes'","['green']","31","['green']","['rubber']",62,2.53188333333333,"boot_rubber_green","['boot']","list3",1,5044
"1804","'yes'","color",705,"'yes'","['brown']","32","['brown']","['paper']",62,2.53188333333333,"bag_paper_original","['bag']","list3",1,5045
"1805","'yes'","color",1040,"'yes'","['green']","36","['green']","['glass']",62,2.53188333333333,"pitcher_glass_green","['pitcher']","list3",1,5049
"1806","'yes'","color",945,"'yes'","['blue']","37","['blue']","['cardboard']",62,2.53188333333333,"box_cardboard_blue","['box']","list3",1,5050
"1807","'yes'","material",761,"'yes'","['green']","40","['glass']","['glass']",62,2.53188333333333,"bowl_glass_green","['bowl']","list3",1,5053
"1808","'yes'","material",647,"'yes'","['silver']","41","['metal']","['metal']",62,2.53188333333333,"chair_metal_original","['chair']","list3",1,5054
"1809","'yes'","material",1737,"'yes'","['purple']","44","['leather']","['leather']",62,2.53188333333333,"jacket_leather_purple","['jacket']","list3",1,5057
"1810","'yes'","color",704,"'yes'","['white']","46","['white']","['paper']",62,2.53188333333333,"plate_paper_original","['plate']","list3",1,5059
"1811","'yes'","material",528,"'yes'","['green']","48","['wood']","['wood']",62,2.53188333333333,"spoon_wood_green","['spoon']","list3",1,5061
"1812","'yes'","material",799,"'yes'","['silver']","50","['metal']","['metal']",62,2.53188333333333,"spoon_metal_original","['spoon']","list3",1,5063
"1813","'yes'","color",792,"'yes'","['pink']","51","['pink']","['plastic']",62,2.53188333333333,"plate_plastic_pink","['plate']","list3",1,5064
"1814","'yes'","material",1842,"'yes'","['purple']","53","['wood']","['wood']",62,2.53188333333333,"chair_wood_purple","['chair']","list3",1,5066
"1815","'yes'","color",856,"'yes'","['silver']","57","['silver']","['metal']",62,2.53188333333333,"cup_metal_original","['cup']","list3",1,5070
"1816","'yes'","color",704,"'yes'","['green']","59","['green']","['metal']",62,2.53188333333333,"spoon_metal_green","['spoon']","list3",1,5072
"1817","'yes'","material",865,"'yes'","['brown']","60","['rubber']","['rubber']",62,2.53188333333333,"boot_rubber_brown","['boot']","list3",1,5073
"1818","'yes'","color",600,"'yes'","['blue']","62","['blue']","['wood']",62,2.53188333333333,"spoon_wood_blue","['spoon']","list3",1,5075
"1819","'yes'","material",960,"'yes'","['blue']","67","['plastic']","['plastic']",62,2.53188333333333,"chair_plastic_original","['chair']","list3",1,5080
"1820","'yes'","material",775,"'yes'","['blue']","68","['metal']","['metal']",62,2.53188333333333,"cup_metal_blue","['cup']","list3",1,5081
"1821","'yes'","color",624,"'yes'","['blue']","70","['blue']","['glass']",62,2.53188333333333,"bowl_glass_blue","['bowl']","list3",1,5083
"1822","'yes'","material",584,"'yes'","['green']","72","['plastic']","['plastic']",62,2.53188333333333,"pitcher_plastic_green","['pitcher']","list3",1,5085
"1823","'yes'","material",624,"'yes'","['green']","73","['glass']","['glass']",62,2.53188333333333,"bottle_glass_green","['bottle']","list3",1,5086
"1824","'yes'","color",799,"'yes'","['silver']","76","['silver']","['metal']",62,2.53188333333333,"table_metal_original","['table']","list3",1,5089
"1825","'yes'","material",864,"'yes'","['green']","77","['plastic']","['plastic']",62,2.53188333333333,"bottle_plastic_green","['bottle']","list3",1,5090
"1826","'yes'","material",758,"'yes'","['blue']","78","['wood']","['wood']",62,2.53188333333333,"box_wood_blue","['box']","list3",1,5091
"1827","'yes'","color",654,"'yes'","['green']","79","['green']","['metal']",62,2.53188333333333,"pitcher_metal_green","['pitcher']","list3",1,5092
"1828","'yes'","color",994,"'yes'","['green']","82","['green']","['denim']",62,2.53188333333333,"jacket_denim_green","['jacket']","list3",1,5095
"1829","'yes'","material",737,"'yes'","['blue']","86","['metal']","['metal']",62,2.53188333333333,"pitcher_metal_blue","['pitcher']","list3",1,5099
"1830","'yes'","color",783,"'yes'","['green']","87","['green']","['metal']",62,2.53188333333333,"chair_metal_green","['chair']","list3",1,5100
"1831","'yes'","color",703,"'yes'","['green']","88","['green']","['plastic']",62,2.53188333333333,"plate_plastic_green","['plate']","list3",1,5101
"1832","'yes'","material",774,"'yes'","['silver']","89","['metal']","['metal']",62,2.53188333333333,"bowl_metal_original","['bowl']","list3",1,5102
"1833","'yes'","color",758,"'yes'","['blue']","90","['blue']","['plastic']",62,2.53188333333333,"spoon_plastic_blue","['spoon']","list3",1,5103
"1834","'yes'","color",1256,"'yes'","['green']","11","['green']","['metal']",63,3.37318333333333,"pitcher_metal_green","['pitcher']","list3",1,5105
"1835","'yes'","material",1104,"'yes'","['purple']","13","['wood']","['wood']",63,3.37318333333333,"chair_wood_purple","['chair']","list3",1,5107
"1836","'yes'","material",831,"'yes'","['silver']","14","['metal']","['metal']",63,3.37318333333333,"spoon_metal_original","['spoon']","list3",1,5108
"1837","'yes'","material",1551,"'yes'","['blue']","15","['metal']","['metal']",63,3.37318333333333,"cup_metal_blue","['cup']","list3",1,5109
"1838","'yes'","color",851,"'yes'","['green']","17","['green']","['plastic']",63,3.37318333333333,"plate_plastic_green","['plate']","list3",1,5111
"1839","'yes'","color",696,"'yes'","['white']","21","['white']","['paper']",63,3.37318333333333,"plate_paper_original","['plate']","list3",1,5115
"1840","'yes'","color",1025,"'yes'","['green']","22","['green']","['metal']",63,3.37318333333333,"spoon_metal_green","['spoon']","list3",1,5116
"1841","'yes'","material",743,"'yes'","['green']","24","['glass']","['glass']",63,3.37318333333333,"bowl_glass_green","['bowl']","list3",1,5118
"1842","'yes'","material",792,"'yes'","['green']","25","['plastic']","['plastic']",63,3.37318333333333,"bottle_plastic_green","['bottle']","list3",1,5119
"1843","'yes'","material",896,"'yes'","['blue']","26","['paper']","['paper']",63,3.37318333333333,"bag_paper_blue","['bag']","list3",1,5120
"1844","'yes'","material",1568,"'yes'","['purple']","28","['leather']","['leather']",63,3.37318333333333,"jacket_leather_purple","['jacket']","list3",1,5122
"1845","'yes'","color",847,"'yes'","['white']","30","['white']","['plastic']",63,3.37318333333333,"pitcher_plastic_original","['pitcher']","list3",1,5124
"1846","'yes'","material",815,"'yes'","['silver']","31","['metal']","['metal']",63,3.37318333333333,"chair_metal_original","['chair']","list3",1,5125
"1847","'yes'","color",727,"'yes'","['blue']","35","['blue']","['glass']",63,3.37318333333333,"bowl_glass_blue","['bowl']","list3",1,5129
"1848","'yes'","color",992,"'yes'","['green']","38","['green']","['leather']",63,3.37318333333333,"boot_leather_green","['boot']","list3",1,5132
"1849","'yes'","color",1087,"'yes'","['green']","39","['green']","['metal']",63,3.37318333333333,"chair_metal_green","['chair']","list3",1,5133
"1850","'yes'","color",1088,"'yes'","['green']","40","['green']","['wood']",63,3.37318333333333,"chair_wood_green","['chair']","list3",1,5134
"1851","'yes'","material",1102,"'yes'","['green']","42","['glass']","['glass']",63,3.37318333333333,"bottle_glass_green","['bottle']","list3",1,5136
"1852","'yes'","material",1072,"'yes'","['blue']","43","['metal']","['metal']",63,3.37318333333333,"pitcher_metal_blue","['pitcher']","list3",1,5137
"1853","'yes'","color",833,"'yes'","['blue']","44","['blue']","['cardboard']",63,3.37318333333333,"box_cardboard_blue","['box']","list3",1,5138
"1854","'yes'","color",825,"'yes'","['pink']","45","['pink']","['plastic']",63,3.37318333333333,"plate_plastic_pink","['plate']","list3",1,5139
"1855","'yes'","color",849,"'yes'","['green']","48","['green']","['glass']",63,3.37318333333333,"pitcher_glass_green","['pitcher']","list3",1,5142
"1856","'yes'","material",1128,"'yes'","['brown']","49","['rubber']","['rubber']",63,3.37318333333333,"boot_rubber_brown","['boot']","list3",1,5143
"1857","'yes'","color",1183,"'yes'","['green']","52","['green']","['rubber']",63,3.37318333333333,"boot_rubber_green","['boot']","list3",1,5146
"1858","'yes'","material",986,"'yes'","['green']","64","['plastic']","['plastic']",63,3.37318333333333,"bag_plastic_green","['bag']","list3",1,5158
"1859","'yes'","color",713,"'yes'","['blue']","67","['blue']","['plastic']",63,3.37318333333333,"bottle_plastic_blue","['bottle']","list3",1,5161
"1860","'yes'","color",632,"'yes'","['blue']","68","['blue']","['plastic']",63,3.37318333333333,"spoon_plastic_blue","['spoon']","list3",1,5162
"1861","'yes'","color",840,"'yes'","['silver']","69","['silver']","['metal']",63,3.37318333333333,"cup_metal_original","['cup']","list3",1,5163
"1862","'yes'","material",696,"'yes'","['silver']","70","['metal']","['metal']",63,3.37318333333333,"bowl_metal_original","['bowl']","list3",1,5164
"1863","'yes'","material",695,"'yes'","['green']","79","['plastic']","['plastic']",63,3.37318333333333,"cup_plastic_green","['cup']","list3",1,5173
"1864","'yes'","material",896,"'yes'","['green']","82","['plastic']","['plastic']",63,3.37318333333333,"pitcher_plastic_green","['pitcher']","list3",1,5176
"1865","'yes'","material",631,"'yes'","['blue']","83","['plastic']","['plastic']",63,3.37318333333333,"chair_plastic_original","['chair']","list3",1,5177
"1866","'yes'","material",857,"'yes'","['purple']","85","['denim']","['denim']",63,3.37318333333333,"jacket_denim_purple","['jacket']","list3",1,5179
"1867","'yes'","color",976,"'yes'","['blue']","86","['blue']","['wood']",63,3.37318333333333,"spoon_wood_blue","['spoon']","list3",1,5180
"1868","'yes'","material",1176,"'yes'","['green']","10","['glass']","['glass']",64,8.9104,"bowl_glass_green","['bowl']","list3",1,5185
"1869","'yes'","color",1040,"'yes'","['blue']","13","['blue']","['plastic']",64,8.9104,"bottle_plastic_blue","['bottle']","list3",1,5188
"1870","'yes'","material",1016,"'yes'","['green']","17","['plastic']","['plastic']",64,8.9104,"bottle_plastic_green","['bottle']","list3",1,5192
"1871","'yes'","color",1233,"'yes'","['green']","20","['green']","['glass']",64,8.9104,"pitcher_glass_green","['pitcher']","list3",1,5195
"1872","'yes'","material",1368,"'yes'","['green']","21","['wood']","['wood']",64,8.9104,"spoon_wood_green","['spoon']","list3",1,5196
"1873","'yes'","color",896,"'yes'","['green']","24","['green']","['metal']",64,8.9104,"pitcher_metal_green","['pitcher']","list3",1,5199
"1874","'yes'","material",1160,"'yes'","['purple']","32","['leather']","['leather']",64,8.9104,"jacket_leather_purple","['jacket']","list3",1,5207
"1875","'yes'","color",1208,"'yes'","['brown']","35","['brown']","['paper']",64,8.9104,"bag_paper_original","['bag']","list3",1,5210
"1876","'yes'","color",897,"'yes'","['green']","37","['green']","['metal']",64,8.9104,"chair_metal_green","['chair']","list3",1,5212
"1877","'yes'","material",1304,"'yes'","['purple']","39","['wood']","['wood']",64,8.9104,"chair_wood_purple","['chair']","list3",1,5214
"1878","'yes'","material",918,"'yes'","['blue']","43","['metal']","['metal']",64,8.9104,"cup_metal_blue","['cup']","list3",1,5218
"1879","'yes'","material",767,"'yes'","['green']","48","['glass']","['glass']",64,8.9104,"bottle_glass_green","['bottle']","list3",1,5223
"1880","'yes'","color",904,"'yes'","['silver']","49","['silver']","['metal']",64,8.9104,"table_metal_original","['table']","list3",1,5224
"1881","'yes'","color",1456,"'yes'","['green']","51","['green']","['rubber']",64,8.9104,"boot_rubber_green","['boot']","list3",1,5226
"1882","'yes'","material",1120,"'yes'","['silver']","52","['metal']","['metal']",64,8.9104,"bowl_metal_original","['bowl']","list3",1,5227
"1883","'yes'","color",984,"'yes'","['blue']","59","['blue']","['cardboard']",64,8.9104,"box_cardboard_blue","['box']","list3",1,5234
"1884","'yes'","color",936,"'yes'","['pink']","60","['pink']","['plastic']",64,8.9104,"plate_plastic_pink","['plate']","list3",1,5235
"1885","'yes'","color",967,"'yes'","['white']","61","['white']","['plastic']",64,8.9104,"pitcher_plastic_original","['pitcher']","list3",1,5236
"1886","'yes'","material",968,"'yes'","['green']","62","['plastic']","['plastic']",64,8.9104,"pitcher_plastic_green","['pitcher']","list3",1,5237
"1887","'yes'","material",1017,"'yes'","['blue']","64","['wood']","['wood']",64,8.9104,"box_wood_blue","['box']","list3",1,5239
"1888","'yes'","color",929,"'yes'","['green']","65","['green']","['plastic']",64,8.9104,"plate_plastic_green","['plate']","list3",1,5240
"1889","'yes'","color",1384,"'yes'","['blue']","67","['blue']","['glass']",64,8.9104,"bowl_glass_blue","['bowl']","list3",1,5242
"1890","'yes'","material",888,"'yes'","['silver']","68","['metal']","['metal']",64,8.9104,"chair_metal_original","['chair']","list3",1,5243
"1891","'yes'","material",1144,"'yes'","['blue']","69","['plastic']","['plastic']",64,8.9104,"chair_plastic_original","['chair']","list3",1,5244
"1892","'yes'","color",1224,"'yes'","['green']","70","['green']","['metal']",64,8.9104,"spoon_metal_green","['spoon']","list3",1,5245
"1893","'yes'","material",976,"'yes'","['green']","71","['plastic']","['plastic']",64,8.9104,"bag_plastic_green","['bag']","list3",1,5246
"1894","'yes'","material",896,"'yes'","['green']","74","['metal']","['metal']",64,8.9104,"table_metal_green","['table']","list3",1,5249
"1895","'yes'","color",792,"'yes'","['white']","75","['white']","['paper']",64,8.9104,"plate_paper_original","['plate']","list3",1,5250
"1896","'yes'","material",799,"'yes'","['blue']","77","['metal']","['metal']",64,8.9104,"pitcher_metal_blue","['pitcher']","list3",1,5252
"1897","'yes'","color",1175,"'yes'","['green']","78","['green']","['leather']",64,8.9104,"boot_leather_green","['boot']","list3",1,5253
"1898","'yes'","color",775,"'yes'","['silver']","79","['silver']","['metal']",64,8.9104,"cup_metal_original","['cup']","list3",1,5254
"1899","'yes'","material",776,"'yes'","['silver']","80","['metal']","['metal']",64,8.9104,"spoon_metal_original","['spoon']","list3",1,5255
"1900","'yes'","material",1096,"'yes'","['blue']","82","['paper']","['paper']",64,8.9104,"bag_paper_blue","['bag']","list3",1,5257
"1901","'yes'","material",888,"'yes'","['green']","83","['plastic']","['plastic']",64,8.9104,"cup_plastic_green","['cup']","list3",1,5258
"1902","'yes'","color",736,"'yes'","['blue']","84","['blue']","['plastic']",64,8.9104,"spoon_plastic_blue","['spoon']","list3",1,5259
"1903","'yes'","material",1960,"'yes'","['brown']","86","['rubber']","['rubber']",64,8.9104,"boot_rubber_brown","['boot']","list3",1,5261
"1904","'yes'","material",975,"'yes'","['purple']","87","['denim']","['denim']",64,8.9104,"jacket_denim_purple","['jacket']","list3",1,5262
"1905","'yes'","color",1167,"'yes'","['green']","90","['green']","['wood']",64,8.9104,"chair_wood_green","['chair']","list3",1,5265
"1906","'yes'","color",1680,"'yes'","['green']","13","['green']","['denim']",65,16.07735,"jacket_denim_green","['jacket']","list3",1,5269
"1907","'yes'","color",1398,"'yes'","['brown']","16","['brown']","['paper']",65,16.07735,"bag_paper_original","['bag']","list3",1,5272
"1908","'yes'","color",1038,"'yes'","['white']","22","['white']","['plastic']",65,16.07735,"pitcher_plastic_original","['pitcher']","list3",1,5278
"1909","'yes'","material",1988,"'yes'","['purple']","25","['leather']","['leather']",65,16.07735,"jacket_leather_purple","['jacket']","list3",1,5281
"1910","'yes'","color",793,"'yes'","['green']","31","['green']","['leather']",65,16.07735,"boot_leather_green","['boot']","list3",1,5287
"1911","'yes'","color",1155,"'yes'","['silver']","33","['silver']","['metal']",65,16.07735,"table_metal_original","['table']","list3",1,5289
"1912","'yes'","material",1354,"'yes'","['green']","34","['plastic']","['plastic']",65,16.07735,"bottle_plastic_green","['bottle']","list3",1,5290
"1913","'yes'","material",1438,"'yes'","['green']","37","['plastic']","['plastic']",65,16.07735,"cup_plastic_green","['cup']","list3",1,5293
"1914","'yes'","color",1010,"'yes'","['green']","38","['green']","['metal']",65,16.07735,"pitcher_metal_green","['pitcher']","list3",1,5294
"1915","'yes'","material",1558,"'yes'","['green']","41","['plastic']","['plastic']",65,16.07735,"bag_plastic_green","['bag']","list3",1,5297
"1916","'yes'","material",1649,"'yes'","['blue']","43","['paper']","['paper']",65,16.07735,"bag_paper_blue","['bag']","list3",1,5299
"1917","'yes'","color",1199,"'yes'","['green']","46","['green']","['metal']",65,16.07735,"spoon_metal_green","['spoon']","list3",1,5302
"1918","'yes'","color",858,"'yes'","['blue']","47","['blue']","['plastic']",65,16.07735,"spoon_plastic_blue","['spoon']","list3",1,5303
"1919","'yes'","material",1195,"'yes'","['green']","49","['glass']","['glass']",65,16.07735,"bowl_glass_green","['bowl']","list3",1,5305
"1920","'yes'","color",923,"'yes'","['white']","52","['white']","['paper']",65,16.07735,"plate_paper_original","['plate']","list3",1,5308
"1921","'yes'","color",882,"'yes'","['green']","54","['green']","['rubber']",65,16.07735,"boot_rubber_green","['boot']","list3",1,5310
"1922","'yes'","material",1321,"'yes'","['green']","56","['glass']","['glass']",65,16.07735,"bottle_glass_green","['bottle']","list3",1,5312
"1923","'yes'","material",1074,"'yes'","['blue']","57","['plastic']","['plastic']",65,16.07735,"chair_plastic_original","['chair']","list3",1,5313
"1924","'yes'","material",1191,"'yes'","['brown']","59","['rubber']","['rubber']",65,16.07735,"boot_rubber_brown","['boot']","list3",1,5315
"1925","'yes'","color",885,"'yes'","['green']","60","['green']","['metal']",65,16.07735,"chair_metal_green","['chair']","list3",1,5316
"1926","'yes'","color",1075,"'yes'","['green']","62","['green']","['glass']",65,16.07735,"pitcher_glass_green","['pitcher']","list3",1,5318
"1927","'yes'","material",1274,"'yes'","['purple']","64","['wood']","['wood']",65,16.07735,"chair_wood_purple","['chair']","list3",1,5320
"1928","'yes'","material",1212,"'yes'","['blue']","65","['wood']","['wood']",65,16.07735,"box_wood_blue","['box']","list3",1,5321
"1929","'yes'","color",1468,"'yes'","['green']","67","['green']","['wood']",65,16.07735,"chair_wood_green","['chair']","list3",1,5323
"1930","'yes'","color",723,"'yes'","['blue']","68","['blue']","['plastic']",65,16.07735,"bottle_plastic_blue","['bottle']","list3",1,5324
"1931","'yes'","material",1340,"'yes'","['green']","70","['plastic']","['plastic']",65,16.07735,"pitcher_plastic_green","['pitcher']","list3",1,5326
"1932","'yes'","material",1752,"'yes'","['silver']","71","['metal']","['metal']",65,16.07735,"bowl_metal_original","['bowl']","list3",1,5327
"1933","'yes'","material",977,"'yes'","['green']","81","['wood']","['wood']",65,16.07735,"spoon_wood_green","['spoon']","list3",1,5337
"1934","'yes'","material",1477,"'yes'","['blue']","86","['metal']","['metal']",65,16.07735,"cup_metal_blue","['cup']","list3",1,5342
"1935","'yes'","color",1158,"'yes'","['silver']","87","['silver']","['metal']",65,16.07735,"cup_metal_original","['cup']","list3",1,5343
"1936","'yes'","material",1494,"'yes'","['silver']","88","['metal']","['metal']",65,16.07735,"chair_metal_original","['chair']","list3",1,5344
"1937","'yes'","color",989,"'yes'","['green']","10","['green']","['metal']",66,3.7854,"pitcher_metal_green","['pitcher']","list3",1,5347
"1938","'yes'","material",907,"'yes'","['green']","11","['plastic']","['plastic']",66,3.7854,"bottle_plastic_green","['bottle']","list3",1,5348
"1939","'yes'","material",1248,"'yes'","['blue']","14","['wood']","['wood']",66,3.7854,"box_wood_blue","['box']","list3",1,5351
"1940","'yes'","color",780,"'yes'","['white']","15","['white']","['paper']",66,3.7854,"plate_paper_original","['plate']","list3",1,5352
"1941","'yes'","material",1247,"'yes'","['purple']","24","['denim']","['denim']",66,3.7854,"jacket_denim_purple","['jacket']","list3",1,5361
"1942","'yes'","color",1719,"'yes'","['blue']","27","['blue']","['glass']",66,3.7854,"bowl_glass_blue","['bowl']","list3",1,5364
"1943","'yes'","material",932,"'yes'","['green']","29","['plastic']","['plastic']",66,3.7854,"pitcher_plastic_green","['pitcher']","list3",1,5366
"1944","'yes'","color",923,"'yes'","['white']","30","['white']","['plastic']",66,3.7854,"pitcher_plastic_original","['pitcher']","list3",1,5367
"1945","'yes'","color",720,"'yes'","['green']","33","['green']","['leather']",66,3.7854,"boot_leather_green","['boot']","list3",1,5370
"1946","'yes'","material",1170,"'yes'","['silver']","35","['metal']","['metal']",66,3.7854,"spoon_metal_original","['spoon']","list3",1,5372
"1947","'yes'","material",1059,"'yes'","['purple']","37","['leather']","['leather']",66,3.7854,"jacket_leather_purple","['jacket']","list3",1,5374
"1948","'yes'","color",769,"'yes'","['green']","43","['green']","['plastic']",66,3.7854,"plate_plastic_green","['plate']","list3",1,5380
"1949","'yes'","color",1018,"'yes'","['brown']","47","['brown']","['paper']",66,3.7854,"bag_paper_original","['bag']","list3",1,5384
"1950","'yes'","color",708,"'yes'","['green']","48","['green']","['metal']",66,3.7854,"spoon_metal_green","['spoon']","list3",1,5385
"1951","'yes'","color",831,"'yes'","['blue']","49","['blue']","['plastic']",66,3.7854,"spoon_plastic_blue","['spoon']","list3",1,5386
"1952","'yes'","color",1078,"'yes'","['blue']","52","['blue']","['plastic']",66,3.7854,"bottle_plastic_blue","['bottle']","list3",1,5389
"1953","'yes'","material",1339,"'yes'","['green']","53","['plastic']","['plastic']",66,3.7854,"cup_plastic_green","['cup']","list3",1,5390
"1954","'yes'","material",360,"'yes'","['green']","62","['glass']","['glass']",66,3.7854,"bottle_glass_green","['bottle']","list3",1,5399
"1955","'yes'","color",1170,"'yes'","['green']","64","['green']","['wood']",66,3.7854,"chair_wood_green","['chair']","list3",1,5401
"1956","'yes'","material",731,"'yes'","['green']","65","['metal']","['metal']",66,3.7854,"table_metal_green","['table']","list3",1,5402
"1957","'yes'","material",540,"'yes'","['brown']","66","['rubber']","['rubber']",66,3.7854,"boot_rubber_brown","['boot']","list3",1,5403
"1958","'yes'","material",1071,"'yes'","['silver']","67","['metal']","['metal']",66,3.7854,"chair_metal_original","['chair']","list3",1,5404
"1959","'yes'","material",1092,"'yes'","['green']","68","['wood']","['wood']",66,3.7854,"spoon_wood_green","['spoon']","list3",1,5405
"1960","'yes'","material",1009,"'yes'","['silver']","77","['metal']","['metal']",66,3.7854,"bowl_metal_original","['bowl']","list3",1,5414
"1961","'yes'","color",800,"'yes'","['silver']","78","['silver']","['metal']",66,3.7854,"cup_metal_original","['cup']","list3",1,5415
"1962","'yes'","material",1058,"'yes'","['blue']","79","['plastic']","['plastic']",66,3.7854,"chair_plastic_original","['chair']","list3",1,5416
"1963","'yes'","color",949,"'yes'","['green']","80","['green']","['denim']",66,3.7854,"jacket_denim_green","['jacket']","list3",1,5417
"1964","'yes'","material",991,"'yes'","['green']","81","['plastic']","['plastic']",66,3.7854,"bag_plastic_green","['bag']","list3",1,5418
"1965","'yes'","color",751,"'yes'","['green']","82","['green']","['metal']",66,3.7854,"chair_metal_green","['chair']","list3",1,5419
"1966","'yes'","color",952,"'yes'","['green']","87","['green']","['glass']",66,3.7854,"pitcher_glass_green","['pitcher']","list3",1,5424
"1967","'yes'","color",960,"'yes'","['pink']","89","['pink']","['plastic']",66,3.7854,"plate_plastic_pink","['plate']","list3",1,5426
"1968","'yes'","material",1241,"'yes'","['purple']","10","['wood']","['wood']",67,3.51221666666667,"chair_wood_purple","['chair']","list3",1,5428
"1969","'yes'","material",1191,"'yes'","['silver']","11","['metal']","['metal']",67,3.51221666666667,"chair_metal_original","['chair']","list3",1,5429
"1970","'yes'","color",884,"'yes'","['green']","13","['green']","['metal']",67,3.51221666666667,"chair_metal_green","['chair']","list3",1,5431
"1971","'yes'","color",1028,"'yes'","['green']","16","['green']","['denim']",67,3.51221666666667,"jacket_denim_green","['jacket']","list3",1,5434
"1972","'yes'","color",1124,"'yes'","['green']","18","['green']","['metal']",67,3.51221666666667,"spoon_metal_green","['spoon']","list3",1,5436
"1973","'yes'","material",1211,"'yes'","['silver']","21","['metal']","['metal']",67,3.51221666666667,"spoon_metal_original","['spoon']","list3",1,5439
"1974","'yes'","color",1089,"'yes'","['green']","22","['green']","['glass']",67,3.51221666666667,"pitcher_glass_green","['pitcher']","list3",1,5440
"1975","'yes'","material",899,"'yes'","['green']","23","['plastic']","['plastic']",67,3.51221666666667,"pitcher_plastic_green","['pitcher']","list3",1,5441
"1976","'yes'","material",1483,"'yes'","['purple']","29","['denim']","['denim']",67,3.51221666666667,"jacket_denim_purple","['jacket']","list3",1,5447
"1977","'yes'","color",1753,"'yes'","['brown']","30","['brown']","['paper']",67,3.51221666666667,"bag_paper_original","['bag']","list3",1,5448
"1978","'yes'","color",988,"'yes'","['white']","33","['white']","['plastic']",67,3.51221666666667,"pitcher_plastic_original","['pitcher']","list3",1,5451
"1979","'yes'","color",1002,"'yes'","['silver']","34","['silver']","['metal']",67,3.51221666666667,"table_metal_original","['table']","list3",1,5452
"1980","'yes'","color",971,"'yes'","['blue']","36","['blue']","['plastic']",67,3.51221666666667,"spoon_plastic_blue","['spoon']","list3",1,5454
"1981","'yes'","material",730,"'yes'","['green']","37","['plastic']","['plastic']",67,3.51221666666667,"bag_plastic_green","['bag']","list3",1,5455
"1982","'yes'","material",1002,"'yes'","['blue']","39","['paper']","['paper']",67,3.51221666666667,"bag_paper_blue","['bag']","list3",1,5457
"1983","'yes'","color",699,"'yes'","['green']","42","['green']","['metal']",67,3.51221666666667,"pitcher_metal_green","['pitcher']","list3",1,5460
"1984","'yes'","material",777,"'yes'","['green']","43","['glass']","['glass']",67,3.51221666666667,"bottle_glass_green","['bottle']","list3",1,5461
"1985","'yes'","material",799,"'yes'","['silver']","45","['metal']","['metal']",67,3.51221666666667,"bowl_metal_original","['bowl']","list3",1,5463
"1986","'yes'","material",1780,"'yes'","['green']","47","['metal']","['metal']",67,3.51221666666667,"table_metal_green","['table']","list3",1,5465
"1987","'yes'","color",990,"'yes'","['green']","49","['green']","['leather']",67,3.51221666666667,"boot_leather_green","['boot']","list3",1,5467
"1988","'yes'","color",939,"'yes'","['blue']","54","['blue']","['cardboard']",67,3.51221666666667,"box_cardboard_blue","['box']","list3",1,5472
"1989","'yes'","material",1360,"'yes'","['green']","56","['glass']","['glass']",67,3.51221666666667,"bowl_glass_green","['bowl']","list3",1,5474
"1990","'yes'","material",1209,"'yes'","['green']","62","['plastic']","['plastic']",67,3.51221666666667,"bottle_plastic_green","['bottle']","list3",1,5480
"1991","'yes'","color",880,"'yes'","['silver']","63","['silver']","['metal']",67,3.51221666666667,"cup_metal_original","['cup']","list3",1,5481
"1992","'yes'","color",998,"'yes'","['blue']","66","['blue']","['glass']",67,3.51221666666667,"bowl_glass_blue","['bowl']","list3",1,5484
"1993","'yes'","material",831,"'yes'","['blue']","67","['metal']","['metal']",67,3.51221666666667,"cup_metal_blue","['cup']","list3",1,5485
"1994","'yes'","material",909,"'yes'","['green']","69","['wood']","['wood']",67,3.51221666666667,"spoon_wood_green","['spoon']","list3",1,5487
"1995","'yes'","color",961,"'yes'","['blue']","72","['blue']","['plastic']",67,3.51221666666667,"bottle_plastic_blue","['bottle']","list3",1,5490
"1996","'yes'","color",908,"'yes'","['green']","76","['green']","['rubber']",67,3.51221666666667,"boot_rubber_green","['boot']","list3",1,5494
